date_mutation,valeur_fonciere,type_local,surface_reelle_bati,nombre_pieces_principales,code_commune,nom_commune,code_departement
2022-05-06,469291.0,Maison,92.5,3,69123,Lyon,69
2022-11-30,653173.0,Maison,117.2,3,69123,Lyon,69
2022-01-31,720894.0,Maison,104.9,3,69123,Lyon,69
2022-12-30,669918.0,Maison,98.1,3,69123,Lyon,69
2022-06-14,683945.0,Maison,117.5,3,69123,Lyon,69
2022-11-24,662155.0,Maison,111.2,3,69123,Lyon,69
2024-05-07,589001.0,Maison,99.1,3,69123,Lyon,69
2023-02-22,778884.0,Maison,113.2,3,69123,Lyon,69
2022-07-05,610892.0,Maison,117.9,3,69123,Lyon,69
2022-01-13,655185.0,Maison,96.9,3,69123,Lyon,69
2023-09-23,667883.0,Maison,102.0,3,69123,Lyon,69
2023-08-21,539586.0,Maison,107.1,3,69123,Lyon,69
2023-04-26,394124.0,Maison,77.0,3,69123,Lyon,69
2023-05-02,635279.0,Maison,131.2,3,69123,Lyon,69
2022-02-09,695498.0,Maison,130.2,3,69123,Lyon,69
2024-05-07,404958.0,Maison,74.0,3,69123,Lyon,69
2023-01-03,669576.0,Maison,96.4,3,69123,Lyon,69
2024-06-18,484787.0,Maison,89.3,4,69123,Lyon,69
2024-12-22,548795.0,Maison,99.9,4,69123,Lyon,69
2023-04-21,679146.0,Maison,97.6,4,69123,Lyon,69
2023-07-24,764804.0,Maison,131.2,4,69123,Lyon,69
2022-04-22,725646.0,Maison,139.3,4,69123,Lyon,69
2022-06-04,920643.0,Maison,142.6,4,69123,Lyon,69
2024-04-28,725054.0,Maison,123.1,4,69123,Lyon,69
2022-01-12,820120.0,Maison,123.6,4,69123,Lyon,69
2023-07-10,642430.0,Maison,116.5,4,69123,Lyon,69
2023-12-05,867886.0,Maison,139.7,4,69123,Lyon,69
2022-04-17,927728.0,Maison,158.2,4,69123,Lyon,69
2023-06-02,569410.0,Maison,92.6,4,69123,Lyon,69
2022-10-18,946660.0,Maison,158.1,4,69123,Lyon,69
2022-07-10,983336.0,Maison,159.7,4,69123,Lyon,69
2024-07-08,569532.0,Maison,111.6,4,69123,Lyon,69
2022-04-22,731409.0,Maison,149.1,4,69123,Lyon,69
2024-04-24,1123834.0,Maison,162.7,4,69123,Lyon,69
2022-04-09,649198.0,Maison,137.0,4,69123,Lyon,69
2022-03-06,589471.0,Maison,101.1,4,69123,Lyon,69
2022-05-15,857304.0,Maison,127.5,4,69123,Lyon,69
2024-12-18,681008.0,Maison,122.2,4,69123,Lyon,69
2022-12-23,669089.0,Maison,97.9,4,69123,Lyon,69
2023-09-05,891469.0,Maison,138.7,4,69123,Lyon,69
2022-03-03,835440.0,Maison,154.8,4,69123,Lyon,69
2022-10-29,653507.0,Maison,139.5,4,69123,Lyon,69
2023-11-26,786143.0,Maison,127.4,4,69123,Lyon,69
2024-08-14,830405.0,Maison,163.9,4,69123,Lyon,69
2024-05-08,663910.0,Maison,137.0,4,69123,Lyon,69
2022-08-19,726837.0,Maison,129.3,4,69123,Lyon,69
2024-02-28,966350.0,Maison,144.4,4,69123,Lyon,69
2024-08-25,786410.0,Maison,156.1,4,69123,Lyon,69
2022-03-09,584269.0,Maison,118.1,4,69123,Lyon,69
2023-05-07,847520.0,Maison,128.6,4,69123,Lyon,69
2022-12-25,777858.0,Maison,136.5,4,69123,Lyon,69
2023-06-26,940909.0,Maison,167.5,4,69123,Lyon,69
2024-02-21,553769.0,Maison,107.6,4,69123,Lyon,69
2023-06-03,693618.0,Maison,136.9,4,69123,Lyon,69
2024-09-19,655881.0,Maison,112.1,4,69123,Lyon,69
2022-01-23,770619.0,Maison,159.6,4,69123,Lyon,69
2022-10-20,776377.0,Maison,145.8,4,69123,Lyon,69
2024-02-05,672678.0,Maison,109.1,4,69123,Lyon,69
2022-07-04,615079.0,Maison,102.1,4,69123,Lyon,69
2023-04-02,814892.0,Maison,162.9,4,69123,Lyon,69
2023-01-10,639065.0,Maison,122.5,4,69123,Lyon,69
2024-07-13,685081.0,Maison,130.3,4,69123,Lyon,69
2022-05-01,771007.0,Maison,118.0,4,69123,Lyon,69
2024-07-08,578970.0,Maison,105.0,4,69123,Lyon,69
2023-08-25,569394.0,Maison,84.1,4,69123,Lyon,69
2023-09-24,561498.0,Maison,104.4,4,69123,Lyon,69
2024-05-20,478037.0,Maison,87.5,4,69123,Lyon,69
2024-12-27,674044.0,Maison,105.5,4,69123,Lyon,69
2023-07-25,987022.0,Maison,152.5,4,69123,Lyon,69
2024-03-30,972529.0,Maison,141.1,4,69123,Lyon,69
2024-11-10,809097.0,Maison,153.5,4,69123,Lyon,69
2024-07-14,638556.0,Maison,129.9,4,69123,Lyon,69
2024-01-27,875437.0,Maison,167.8,4,69123,Lyon,69
2024-04-21,674560.0,Maison,107.2,4,69123,Lyon,69
2022-09-18,493525.0,Maison,96.8,4,69123,Lyon,69
2024-04-05,488997.0,Maison,103.4,4,69123,Lyon,69
2024-12-19,917179.0,Maison,151.8,4,69123,Lyon,69
2022-09-22,709553.0,Maison,118.3,4,69123,Lyon,69
2024-09-19,618026.0,Maison,115.3,4,69123,Lyon,69
2022-12-23,1095004.0,Maison,165.3,4,69123,Lyon,69
2023-06-10,453357.0,Maison,95.3,4,69123,Lyon,69
2023-01-13,583326.0,Maison,99.6,4,69123,Lyon,69
2022-09-21,547544.0,Maison,97.9,4,69123,Lyon,69
2022-05-29,476062.0,Maison,84.9,4,69123,Lyon,69
2024-04-15,1130103.0,Maison,165.2,4,69123,Lyon,69
2024-02-12,663688.0,Maison,98.9,4,69123,Lyon,69
2022-11-13,812993.0,Maison,135.3,4,69123,Lyon,69
2023-05-23,847142.0,Maison,133.4,4,69123,Lyon,69
2024-09-04,651752.0,Maison,102.1,4,69123,Lyon,69
2024-11-20,872439.0,Maison,156.7,4,69123,Lyon,69
2023-01-19,712097.0,Maison,123.0,4,69123,Lyon,69
2022-01-26,743903.0,Maison,115.3,4,69123,Lyon,69
2024-12-11,569800.0,Maison,109.3,4,69123,Lyon,69
2023-05-31,576615.0,Maison,98.5,4,69123,Lyon,69
2022-07-15,1039001.0,Maison,159.2,4,69123,Lyon,69
2023-01-24,673376.0,Maison,111.5,4,69123,Lyon,69
2022-11-13,1001116.0,Maison,166.0,4,69123,Lyon,69
2022-03-02,1126442.0,Maison,202.1,5,69123,Lyon,69
2023-09-02,488537.0,Maison,101.9,5,69123,Lyon,69
2024-08-13,736024.0,Maison,106.5,5,69123,Lyon,69
2022-05-18,975692.0,Maison,195.9,5,69123,Lyon,69
2023-04-10,1062015.0,Maison,198.6,5,69123,Lyon,69
2022-05-25,1252757.0,Maison,188.1,5,69123,Lyon,69
2023-02-23,607401.0,Maison,123.6,5,69123,Lyon,69
2023-10-21,919367.0,Maison,153.9,5,69123,Lyon,69
2024-08-20,715399.0,Maison,117.0,5,69123,Lyon,69
2024-06-09,690794.0,Maison,114.9,5,69123,Lyon,69
2024-02-25,1096892.0,Maison,166.9,5,69123,Lyon,69
2022-10-05,837888.0,Maison,131.7,5,69123,Lyon,69
2022-11-06,614091.0,Maison,131.6,5,69123,Lyon,69
2023-11-21,542328.0,Maison,107.1,5,69123,Lyon,69
2024-09-19,875937.0,Maison,185.9,5,69123,Lyon,69
2022-07-29,1139598.0,Maison,202.3,5,69123,Lyon,69
2024-03-31,863944.0,Maison,164.7,5,69123,Lyon,69
2022-03-11,778324.0,Maison,114.2,5,69123,Lyon,69
2024-04-03,1109686.0,Maison,167.4,5,69123,Lyon,69
2022-06-24,1040089.0,Maison,155.7,5,69123,Lyon,69
2022-01-06,820650.0,Maison,149.6,5,69123,Lyon,69
2022-07-25,821392.0,Maison,147.0,5,69123,Lyon,69
2023-11-14,1108068.0,Maison,196.5,5,69123,Lyon,69
2023-08-18,1002958.0,Maison,200.8,5,69123,Lyon,69
2023-05-23,873858.0,Maison,187.7,5,69123,Lyon,69
2023-06-12,975328.0,Maison,182.2,5,69123,Lyon,69
2023-04-07,570662.0,Maison,113.7,5,69123,Lyon,69
2024-09-14,1228987.0,Maison,199.4,5,69123,Lyon,69
2024-04-08,905272.0,Maison,168.5,5,69123,Lyon,69
2024-09-30,529815.0,Maison,111.3,5,69123,Lyon,69
2022-05-31,930577.0,Maison,151.8,5,69123,Lyon,69
2022-05-08,1046892.0,Maison,151.9,5,69123,Lyon,69
2023-01-03,602083.0,Maison,124.4,5,69123,Lyon,69
2023-11-15,993538.0,Maison,199.5,5,69123,Lyon,69
2022-05-26,1184819.0,Maison,186.1,5,69123,Lyon,69
2023-02-01,942559.0,Maison,161.5,5,69123,Lyon,69
2023-09-03,581278.0,Maison,122.8,5,69123,Lyon,69
2023-09-28,1146224.0,Maison,175.8,5,69123,Lyon,69
2022-01-01,735075.0,Maison,129.4,5,69123,Lyon,69
2022-02-22,1044707.0,Maison,180.6,5,69123,Lyon,69
2024-05-01,1006313.0,Maison,146.6,5,69123,Lyon,69
2023-10-08,1219123.0,Maison,189.4,5,69123,Lyon,69
2022-01-11,1367125.0,Maison,201.6,5,69123,Lyon,69
2023-10-21,984083.0,Maison,171.7,5,69123,Lyon,69
2022-05-27,698483.0,Maison,109.2,5,69123,Lyon,69
2024-01-02,1106167.0,Maison,181.3,5,69123,Lyon,69
2022-12-07,691535.0,Maison,110.6,5,69123,Lyon,69
2022-06-10,1138221.0,Maison,189.2,5,69123,Lyon,69
2023-06-08,711683.0,Maison,128.7,5,69123,Lyon,69
2023-12-27,687435.0,Maison,105.3,5,69123,Lyon,69
2022-06-11,833225.0,Maison,153.2,5,69123,Lyon,69
2023-10-20,1143208.0,Maison,175.5,5,69123,Lyon,69
2023-07-10,1094446.0,Maison,192.4,5,69123,Lyon,69
2024-01-20,1059731.0,Maison,174.4,5,69123,Lyon,69
2024-03-26,784392.0,Maison,126.8,5,69123,Lyon,69
2024-08-26,614542.0,Maison,106.3,5,69123,Lyon,69
2023-05-19,539675.0,Maison,101.8,5,69123,Lyon,69
2023-09-30,1248398.0,Maison,192.1,5,69123,Lyon,69
2023-07-20,718143.0,Maison,133.9,5,69123,Lyon,69
2023-05-25,1399156.0,Maison,201.4,5,69123,Lyon,69
2022-11-03,1053191.0,Maison,162.8,5,69123,Lyon,69
2022-02-19,778107.0,Maison,119.6,5,69123,Lyon,69
2024-03-17,1024534.0,Maison,170.6,5,69123,Lyon,69
2022-03-23,1152365.0,Maison,179.5,5,69123,Lyon,69
2024-03-28,691658.0,Maison,125.7,5,69123,Lyon,69
2022-02-13,904006.0,Maison,171.0,5,69123,Lyon,69
2022-01-26,990661.0,Maison,168.5,5,69123,Lyon,69
2023-11-24,629663.0,Maison,116.9,5,69123,Lyon,69
2023-08-02,745122.0,Maison,110.7,5,69123,Lyon,69
2023-02-28,1079231.0,Maison,171.7,5,69123,Lyon,69
2023-12-03,1196865.0,Maison,189.5,5,69123,Lyon,69
2022-04-24,864169.0,Maison,174.7,5,69123,Lyon,69
2024-08-17,1185709.0,Maison,196.2,5,69123,Lyon,69
2024-10-27,872124.0,Maison,131.9,5,69123,Lyon,69
2024-06-03,1303215.0,Maison,193.7,5,69123,Lyon,69
2024-09-16,877758.0,Maison,151.0,5,69123,Lyon,69
2022-12-11,958173.0,Maison,202.2,5,69123,Lyon,69
2022-08-29,657077.0,Maison,105.7,5,69123,Lyon,69
2023-08-01,984692.0,Maison,162.3,5,69123,Lyon,69
2023-02-13,913468.0,Maison,189.4,5,69123,Lyon,69
2024-03-09,161321.0,Appartement,44.7,1,13055,Marseille,13
2023-07-19,95396.0,Appartement,36.7,1,13055,Marseille,13
2023-12-04,131148.0,Appartement,41.3,1,13055,Marseille,13
2023-01-17,91933.0,Appartement,30.9,1,13055,Marseille,13
2024-04-05,115462.0,Appartement,44.1,1,13055,Marseille,13
2022-11-22,102102.0,Appartement,27.5,1,13055,Marseille,13
2024-08-21,87498.0,Appartement,30.5,1,13055,Marseille,13
2023-07-13,136935.0,Appartement,44.6,1,13055,Marseille,13
2024-09-10,102561.0,Appartement,36.3,1,13055,Marseille,13
2022-04-27,168391.0,Appartement,45.9,1,13055,Marseille,13
2022-10-09,164763.0,Appartement,49.6,1,13055,Marseille,13
2022-06-13,183105.0,Appartement,51.0,1,13055,Marseille,13
2024-03-10,98257.0,Appartement,38.4,1,13055,Marseille,13
2023-11-26,162417.0,Appartement,46.4,1,13055,Marseille,13
2024-05-12,146968.0,Appartement,46.0,1,13055,Marseille,13
2024-03-04,153819.0,Appartement,49.9,1,13055,Marseille,13
2024-04-14,140397.0,Appartement,53.1,1,13055,Marseille,13
2024-02-09,90593.0,Appartement,31.4,1,13055,Marseille,13
2022-01-28,149748.0,Appartement,51.1,1,13055,Marseille,13
2024-12-30,89585.0,Appartement,30.3,1,13055,Marseille,13
2024-09-22,91374.0,Appartement,34.6,1,13055,Marseille,13
2022-01-13,173758.0,Appartement,48.2,1,13055,Marseille,13
2024-04-01,95655.0,Appartement,32.3,1,13055,Marseille,13
2022-04-17,101301.0,Appartement,27.9,1,13055,Marseille,13
2024-03-21,93919.0,Appartement,37.1,1,13055,Marseille,13
2024-01-30,115421.0,Appartement,32.9,1,13055,Marseille,13
2022-06-29,94141.0,Appartement,27.8,1,13055,Marseille,13
2022-01-17,131920.0,Appartement,43.8,1,13055,Marseille,13
2022-01-23,138622.0,Appartement,43.2,1,13055,Marseille,13
2022-08-31,158768.0,Appartement,49.5,1,13055,Marseille,13
2023-05-01,135043.0,Appartement,52.9,1,13055,Marseille,13
2022-10-05,115868.0,Appartement,43.6,1,13055,Marseille,13
2022-11-20,76303.0,Appartement,27.2,1,13055,Marseille,13
2024-07-31,154077.0,Appartement,44.9,1,13055,Marseille,13
2024-01-21,148732.0,Appartement,46.7,1,13055,Marseille,13
2023-01-18,85904.0,Appartement,32.8,1,13055,Marseille,13
2024-12-28,132659.0,Appartement,52.4,1,13055,Marseille,13
2024-08-07,100509.0,Appartement,38.0,1,13055,Marseille,13
2024-10-06,125300.0,Appartement,35.9,1,13055,Marseille,13
2023-06-12,169969.0,Appartement,51.5,1,13055,Marseille,13
2022-10-08,178197.0,Appartement,48.2,1,13055,Marseille,13
2023-07-31,78797.0,Appartement,27.8,1,13055,Marseille,13
2023-04-07,163256.0,Appartement,45.0,1,13055,Marseille,13
2022-02-03,106158.0,Appartement,40.3,1,13055,Marseille,13
2024-03-08,114132.0,Appartement,43.4,1,13055,Marseille,13
2023-03-09,104630.0,Appartement,35.9,1,13055,Marseille,13
2023-08-03,120043.0,Appartement,34.1,1,13055,Marseille,13
2024-04-11,139466.0,Appartement,46.9,1,13055,Marseille,13
2024-01-30,82795.0,Appartement,30.8,1,13055,Marseille,13
2024-10-10,94607.0,Appartement,30.6,1,13055,Marseille,13
2024-02-18,93724.0,Appartement,28.0,1,13055,Marseille,13
2024-04-16,99051.0,Appartement,26.9,1,13055,Marseille,13
2022-10-13,87923.0,Appartement,29.3,1,13055,Marseille,13
2024-07-05,104560.0,Appartement,34.8,1,13055,Marseille,13
2022-11-12,81686.0,Appartement,26.9,1,13055,Marseille,13
2024-04-11,168397.0,Appartement,46.8,1,13055,Marseille,13
2022-05-09,73547.0,Appartement,27.0,1,13055,Marseille,13
2022-05-26,106461.0,Appartement,36.3,1,13055,Marseille,13
2022-01-09,99802.0,Appartement,36.6,1,13055,Marseille,13
2022-07-04,78546.0,Appartement,28.4,1,13055,Marseille,13
2023-10-10,132010.0,Appartement,37.9,1,13055,Marseille,13
2024-06-20,110293.0,Appartement,37.9,1,13055,Marseille,13
2023-01-03,123019.0,Appartement,41.8,1,13055,Marseille,13
2023-05-18,85940.0,Appartement,33.4,1,13055,Marseille,13
2023-06-28,121038.0,Appartement,42.3,1,13055,Marseille,13
2023-06-26,82768.0,Appartement,28.1,1,13055,Marseille,13
2022-07-18,135214.0,Appartement,46.1,1,13055,Marseille,13
2024-08-15,128586.0,Appartement,44.7,1,13055,Marseille,13
2024-07-31,121078.0,Appartement,42.1,1,13055,Marseille,13
2022-06-13,108765.0,Appartement,29.9,1,13055,Marseille,13
2024-12-24,170173.0,Appartement,46.8,1,13055,Marseille,13
2023-09-08,136743.0,Appartement,37.2,1,13055,Marseille,13
2023-03-16,146403.0,Appartement,49.1,1,13055,Marseille,13
2022-09-10,112539.0,Appartement,38.0,1,13055,Marseille,13
2023-10-23,112401.0,Appartement,41.3,1,13055,Marseille,13
2024-07-31,141071.0,Appartement,45.6,1,13055,Marseille,13
2024-02-06,135935.0,Appartement,37.1,1,13055,Marseille,13
2023-01-16,114090.0,Appartement,44.9,1,13055,Marseille,13
2024-09-06,194526.0,Appartement,52.4,1,13055,Marseille,13
2022-07-01,170554.0,Appartement,49.1,1,13055,Marseille,13
2022-01-13,168094.0,Appartement,60.4,2,13055,Marseille,13
2023-01-16,184386.0,Appartement,70.8,2,13055,Marseille,13
2024-06-04,147211.0,Appartement,45.6,2,13055,Marseille,13
2022-10-22,160547.0,Appartement,58.4,2,13055,Marseille,13
2024-09-08,214056.0,Appartement,66.3,2,13055,Marseille,13
2023-03-07,158006.0,Appartement,47.5,2,13055,Marseille,13
2023-08-16,217795.0,Appartement,61.4,2,13055,Marseille,13
2022-10-01,133908.0,Appartement,49.4,2,13055,Marseille,13
2024-03-19,177479.0,Appartement,51.8,2,13055,Marseille,13
2024-07-31,272179.0,Appartement,75.8,2,13055,Marseille,13
2023-01-18,191115.0,Appartement,53.9,2,13055,Marseille,13
2023-04-30,149119.0,Appartement,49.3,2,13055,Marseille,13
2023-04-04,213651.0,Appartement,63.6,2,13055,Marseille,13
2022-10-16,240007.0,Appartement,67.5,2,13055,Marseille,13
2023-01-09,113795.0,Appartement,41.0,2,13055,Marseille,13
2022-01-01,104118.0,Appartement,40.1,2,13055,Marseille,13
2023-04-12,135636.0,Appartement,41.8,2,13055,Marseille,13
2023-07-26,186109.0,Appartement,69.0,2,13055,Marseille,13
2023-09-01,139090.0,Appartement,50.7,2,13055,Marseille,13
2024-12-11,150458.0,Appartement,58.6,2,13055,Marseille,13
2024-09-16,145856.0,Appartement,45.1,2,13055,Marseille,13
2022-06-22,150239.0,Appartement,52.2,2,13055,Marseille,13
2023-12-02,146569.0,Appartement,52.1,2,13055,Marseille,13
2024-06-25,130937.0,Appartement,44.2,2,13055,Marseille,13
2022-05-23,165292.0,Appartement,51.9,2,13055,Marseille,13
2022-09-12,172841.0,Appartement,47.1,2,13055,Marseille,13
2024-03-16,136092.0,Appartement,40.4,2,13055,Marseille,13
2023-03-14,259440.0,Appartement,70.1,2,13055,Marseille,13
2024-06-04,177680.0,Appartement,65.6,2,13055,Marseille,13
2022-11-05,263871.0,Appartement,78.1,2,13055,Marseille,13
2024-08-15,231827.0,Appartement,75.0,2,13055,Marseille,13
2022-06-04,157128.0,Appartement,57.5,2,13055,Marseille,13
2022-03-11,187264.0,Appartement,55.4,2,13055,Marseille,13
2023-09-04,228133.0,Appartement,76.6,2,13055,Marseille,13
2024-06-26,170521.0,Appartement,67.8,2,13055,Marseille,13
2022-04-18,124681.0,Appartement,39.3,2,13055,Marseille,13
2023-11-18,168246.0,Appartement,48.5,2,13055,Marseille,13
2024-10-28,170286.0,Appartement,63.3,2,13055,Marseille,13
2023-08-13,186401.0,Appartement,70.4,2,13055,Marseille,13
2024-08-26,148830.0,Appartement,42.5,2,13055,Marseille,13
2022-04-20,199994.0,Appartement,70.2,2,13055,Marseille,13
2022-02-07,137423.0,Appartement,44.4,2,13055,Marseille,13
2024-08-27,233694.0,Appartement,65.7,2,13055,Marseille,13
2022-12-09,204853.0,Appartement,69.8,2,13055,Marseille,13
2024-01-31,168062.0,Appartement,56.0,2,13055,Marseille,13
2024-05-30,152705.0,Appartement,61.5,2,13055,Marseille,13
2022-03-23,179292.0,Appartement,71.8,2,13055,Marseille,13
2024-11-07,145522.0,Appartement,48.8,2,13055,Marseille,13
2024-04-06,190545.0,Appartement,65.2,2,13055,Marseille,13
2024-04-23,255818.0,Appartement,73.8,2,13055,Marseille,13
2024-07-06,191913.0,Appartement,67.8,2,13055,Marseille,13
2023-03-04,159925.0,Appartement,49.7,2,13055,Marseille,13
2024-09-19,157066.0,Appartement,43.3,2,13055,Marseille,13
2023-07-23,241114.0,Appartement,68.5,2,13055,Marseille,13
2022-06-08,232608.0,Appartement,72.2,2,13055,Marseille,13
2024-11-02,178132.0,Appartement,49.3,2,13055,Marseille,13
2023-10-08,179478.0,Appartement,55.9,2,13055,Marseille,13
2023-08-01,177580.0,Appartement,71.1,2,13055,Marseille,13
2023-03-02,217381.0,Appartement,62.6,2,13055,Marseille,13
2024-06-12,134266.0,Appartement,44.8,2,13055,Marseille,13
2023-04-01,134019.0,Appartement,50.8,2,13055,Marseille,13
2024-02-20,216643.0,Appartement,77.4,2,13055,Marseille,13
2024-12-28,112538.0,Appartement,43.2,2,13055,Marseille,13
2022-08-02,182136.0,Appartement,70.8,2,13055,Marseille,13
2023-11-27,147834.0,Appartement,52.1,2,13055,Marseille,13
2022-05-30,120259.0,Appartement,48.1,2,13055,Marseille,13
2022-12-01,140988.0,Appartement,46.4,2,13055,Marseille,13
2024-12-23,121288.0,Appartement,44.6,2,13055,Marseille,13
2024-10-16,190860.0,Appartement,66.8,2,13055,Marseille,13
2022-11-27,178761.0,Appartement,51.0,2,13055,Marseille,13
2024-10-29,177092.0,Appartement,52.6,2,13055,Marseille,13
2024-11-17,170215.0,Appartement,66.5,2,13055,Marseille,13
2022-09-21,218035.0,Appartement,69.6,2,13055,Marseille,13
2024-09-16,147834.0,Appartement,47.2,2,13055,Marseille,13
2023-08-18,136743.0,Appartement,41.5,2,13055,Marseille,13
2024-02-27,130728.0,Appartement,41.8,2,13055,Marseille,13
2023-02-14,246345.0,Appartement,66.5,2,13055,Marseille,13
2024-01-28,186261.0,Appartement,66.6,2,13055,Marseille,13
2023-07-10,167980.0,Appartement,54.9,2,13055,Marseille,13
2023-10-27,186050.0,Appartement,54.5,2,13055,Marseille,13
2023-07-06,261523.0,Appartement,78.5,3,13055,Marseille,13
2023-01-30,281602.0,Appartement,81.2,3,13055,Marseille,13
2022-01-08,307592.0,Appartement,97.6,3,13055,Marseille,13
2024-06-29,340935.0,Appartement,96.2,3,13055,Marseille,13
2022-09-02,177592.0,Appartement,59.8,3,13055,Marseille,13
2022-10-16,171541.0,Appartement,54.4,3,13055,Marseille,13
2022-09-29,217000.0,Appartement,73.4,3,13055,Marseille,13
2023-12-31,156557.0,Appartement,52.2,3,13055,Marseille,13
2024-11-03,333742.0,Appartement,98.5,3,13055,Marseille,13
2024-10-19,205620.0,Appartement,72.8,3,13055,Marseille,13
2024-03-27,269963.0,Appartement,86.3,3,13055,Marseille,13
2024-01-05,233722.0,Appartement,68.5,3,13055,Marseille,13
2022-12-19,285240.0,Appartement,97.8,3,13055,Marseille,13
2022-01-12,195935.0,Appartement,65.0,3,13055,Marseille,13
2024-07-03,154468.0,Appartement,52.2,3,13055,Marseille,13
2024-04-29,239484.0,Appartement,69.3,3,13055,Marseille,13
2023-08-20,331814.0,Appartement,93.7,3,13055,Marseille,13
2024-04-29,254902.0,Appartement,87.2,3,13055,Marseille,13
2022-08-07,200239.0,Appartement,71.6,3,13055,Marseille,13
2023-09-12,214431.0,Appartement,59.8,3,13055,Marseille,13
2024-08-25,224280.0,Appartement,65.3,3,13055,Marseille,13
2023-02-18,248861.0,Appartement,100.1,3,13055,Marseille,13
2024-12-30,185611.0,Appartement,62.2,3,13055,Marseille,13
2023-04-23,258860.0,Appartement,103.5,3,13055,Marseille,13
2022-03-27,332614.0,Appartement,95.1,3,13055,Marseille,13
2023-05-18,272498.0,Appartement,89.6,3,13055,Marseille,13
2023-09-03,184912.0,Appartement,72.9,3,13055,Marseille,13
2023-03-11,263770.0,Appartement,93.8,3,13055,Marseille,13
2022-12-22,234408.0,Appartement,78.4,3,13055,Marseille,13
2022-04-10,180703.0,Appartement,54.1,3,13055,Marseille,13
2023-04-03,270721.0,Appartement,79.8,3,13055,Marseille,13
2023-07-24,172739.0,Appartement,53.4,3,13055,Marseille,13
2022-01-25,248297.0,Appartement,90.5,3,13055,Marseille,13
2022-05-16,247414.0,Appartement,82.0,3,13055,Marseille,13
2024-09-19,290094.0,Appartement,94.5,3,13055,Marseille,13
2024-09-24,350409.0,Appartement,96.8,3,13055,Marseille,13
2022-11-10,165710.0,Appartement,58.8,3,13055,Marseille,13
2024-01-13,210833.0,Appartement,80.6,3,13055,Marseille,13
2022-01-27,202693.0,Appartement,72.0,3,13055,Marseille,13
2024-08-08,243210.0,Appartement,67.3,3,13055,Marseille,13
2024-02-13,213056.0,Appartement,62.4,3,13055,Marseille,13
2024-11-09,280286.0,Appartement,90.7,3,13055,Marseille,13
2023-10-22,255251.0,Appartement,102.2,3,13055,Marseille,13
2023-04-02,253950.0,Appartement,77.6,3,13055,Marseille,13
2023-11-21,270520.0,Appartement,81.5,3,13055,Marseille,13
2022-04-03,267535.0,Appartement,82.1,3,13055,Marseille,13
2022-01-03,218576.0,Appartement,59.1,3,13055,Marseille,13
2023-07-08,196327.0,Appartement,60.5,3,13055,Marseille,13
2022-04-01,211534.0,Appartement,59.4,3,13055,Marseille,13
2023-12-26,343541.0,Appartement,93.3,3,13055,Marseille,13
2022-10-14,319233.0,Appartement,99.0,3,13055,Marseille,13
2022-02-05,195108.0,Appartement,69.0,3,13055,Marseille,13
2022-11-11,268407.0,Appartement,76.1,3,13055,Marseille,13
2024-06-20,140113.0,Appartement,53.9,3,13055,Marseille,13
2024-12-26,264138.0,Appartement,86.2,3,13055,Marseille,13
2024-01-19,217962.0,Appartement,74.4,3,13055,Marseille,13
2023-09-25,265503.0,Appartement,101.3,3,13055,Marseille,13
2023-07-02,198815.0,Appartement,55.3,3,13055,Marseille,13
2022-11-22,344149.0,Appartement,103.3,3,13055,Marseille,13
2022-09-22,192886.0,Appartement,62.2,3,13055,Marseille,13
2024-11-30,274159.0,Appartement,95.3,3,13055,Marseille,13
2023-07-21,324649.0,Appartement,97.1,3,13055,Marseille,13
2023-05-17,171966.0,Appartement,57.3,3,13055,Marseille,13
2024-05-29,234791.0,Appartement,85.3,3,13055,Marseille,13
2024-02-11,174997.0,Appartement,53.4,3,13055,Marseille,13
2022-12-06,303892.0,Appartement,88.9,3,13055,Marseille,13
2023-08-23,266106.0,Appartement,75.6,3,13055,Marseille,13
2024-06-27,273740.0,Appartement,99.9,3,13055,Marseille,13
2024-04-05,153455.0,Appartement,61.8,3,13055,Marseille,13
2022-06-27,196577.0,Appartement,61.2,3,13055,Marseille,13
2024-12-20,262511.0,Appartement,71.0,3,13055,Marseille,13
2022-07-04,345592.0,Appartement,99.6,3,13055,Marseille,13
2023-08-27,235972.0,Appartement,76.1,3,13055,Marseille,13
2024-01-11,329633.0,Appartement,92.1,3,13055,Marseille,13
2024-04-28,300029.0,Appartement,94.4,3,13055,Marseille,13
2022-02-17,270483.0,Appartement,84.1,3,13055,Marseille,13
2023-04-28,363780.0,Appartement,100.2,3,13055,Marseille,13
2023-03-27,198342.0,Appartement,58.7,3,13055,Marseille,13
2024-10-26,225187.0,Appartement,85.7,3,13055,Marseille,13
2022-11-07,253356.0,Appartement,100.8,3,13055,Marseille,13
2022-04-26,335118.0,Appartement,121.3,4,13055,Marseille,13
2024-05-27,232621.0,Appartement,66.7,4,13055,Marseille,13
2024-07-06,238982.0,Appartement,84.8,4,13055,Marseille,13
2023-07-29,243564.0,Appartement,68.0,4,13055,Marseille,13
2023-10-24,431501.0,Appartement,116.6,4,13055,Marseille,13
2024-06-30,281660.0,Appartement,109.7,4,13055,Marseille,13
2023-02-19,262542.0,Appartement,91.5,4,13055,Marseille,13
2022-03-23,264294.0,Appartement,102.6,4,13055,Marseille,13
2024-08-05,404612.0,Appartement,118.7,4,13055,Marseille,13
